   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
   573     5    18  2017     8    30   602   217   795     0

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     2     0     1     0  5402  5105  5101    29   132  9063

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
     8     8     8     8    95    93    95     0    56 10100

   ALT    CT SPEED   DIR     W    SW    SU    SV  U'V'  U'W'  ETAM

   140   251   251   204   -11     1     5    63     4    95     0
   130   251   238   201   -15     1    14    72     6    89     0
   120   259   200   193   -19     1    17    67    11   101     0
   110   281   157   185   -21     3    14    57     5   101     0
   100   263   112   189   -24     2    17    30    10    88     0
    90   232    91   201   -25     1    20    11     9    66     0
    80   198   103   205   -26     1    30    19    10    36     0
    70   225   132   211   -30     1    20    24     7    37     0
    60   244   129   208   -31     7    28    41     7    50     0
    50   251   104   206   -32    14    26    37     6    51     1
    40   233    64   210   -35    17    26    24     3    37     1
    30   187    42   221   -28    21    21    14     5    13     3
    20   140    39   240   -20    27    19    16     6    17     5
    10   101    82   323   -12    37     5    19     2   -34 -9999
$

   GPS LAT  GPS LONG   ROLL  PITCH AZIMUT   T IN  PmBARS  T OUT    RH%
   37.1968  -80.5777    0.0   -0.1  281.3   45.9   959.4   27.3   55.7                    

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
   573     5    18  2017     8    40   431   372  1083     0

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     2     1     1     0  5204  5404  5101    29   225  9063

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
     8     8     8     8    95    95    95     0    55 10100

   ALT    CT SPEED   DIR     W    SW    SU    SV  U'V'  U'W'  ETAM

   140   307   148   254   -12    22     7    88    10    37    50
   130   261    74   259   -13    20    10    88     7    25     4
   120   231     5   289   -18    15    19    81     7    12     3
   110   237    15    98   -29     7    16    38     8     2     2
   100   234    11   225   -38     3     7    -4    10    -2     2
    90   236    28   253   -43     1    15   -10    11     3     1
    80   244    28   235   -46     1    14    13    13     2     0
    70   272    48   206   -51     1    25    11    20     1     0
    60   277    53   174   -54     3    25    14    19    20    -1
    50   261    62   190   -57     7    21    -1     9    26    -1
    40   219    64   199   -58    14    25    14    13    30     1
    30   145    66   207   -55    19    17    14    17    25 -9999
    20   120    72   210   -49    26    10    30    10    31 -9999
    10   171    42   127   -38    34     2   -15     5    14 -9999
$

   GPS LAT  GPS LONG   ROLL  PITCH AZIMUT   T IN  PmBARS  T OUT    RH%
   37.1969  -80.5777    0.0   -0.1  281.0   46.5   959.3   27.1   54.2                    

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
   573     5    18  2017     8    50   549   377   807     0

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     1     1     0     0  5303  5304  5301    29   225  9063

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
     8     8     8     8   105    95    96     0    56 10100

   ALT    CT SPEED   DIR     W    SW    SU    SV  U'V'  U'W'  ETAM

   140   223   276   219   -11    35     2    97     7    68    17
   130   199   254   214    -5    37    12    92     6    76    39
   120   182   247   210     0    36     9   102     9    91    43
   110   176   218   206     1    32    14    82    14    90     9
   100   204   173   209     1    23    10    71    14    95     6
    90   228   140   211     1    17    25    54    14    84     5
    80   258   121   209     3    13    21    46    19    53     2
    70   389    85   218     4     4    35    37    21    51     1
    60   451    69   227     5     8    41    29    19    27     5
    50   463    53   253     5    16    34    26    16    17    14
    40   420    21   268     6    21    43    25    16    -1    36
    30   317    11   172     1    29    20    -4    27    -1    25
    20   277    31   214    -3    36    14     5    10    19    15
    10   339    75   300    -5    41     5    28     7   -22 -9999
$

   GPS LAT  GPS LONG   ROLL  PITCH AZIMUT   T IN  PmBARS  T OUT    RH%
   37.1969  -80.5777    0.1   -0.1  281.2   47.0   959.6   27.5   54.4                    

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
   573     5    18  2017     9     0   339   344   730     0

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     1     1     0     0  5204  5606  5301    29   225  9063

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
     8     8     8     8   103    93    95     0    56 10100

   ALT    CT SPEED   DIR     W    SW    SU    SV  U'V'  U'W'  ETAM

   140   310   206   189    39    41     3    29     6    77 -9999
   130   343   220   193    40    40     5    34     4    85 -9999
   120   371   182   179    39    40     6    25     4    93 -9999
   110   390   163   179    34    39     6    43     4   101 -9999
   100   435   141   175    32    39    11     7     8    85 -9999
    90   447   125   164    27    38    16    12    10    73 -9999
    80   431   120   154    20    36    16    -3    17    61 -9999
    70   434   128   142    20    30    20   -14    18    54 -9999
    60   400   173   156    17    29    21   -32    22    49 -9999
    50   371   155   159    15    31    27   -23    25    84 -9999
    40   400   167   165    15    36    30   -13    31    68 -9999
    30   323   154   167    11    42    20    -7    37    89 -9999
    20   257   101   168     8    45     7   -11    17    41 -9999
    10   231   169   193     8    45     1    29     4    75 -9999
$

   GPS LAT  GPS LONG   ROLL  PITCH AZIMUT   T IN  PmBARS  T OUT    RH%
   37.1969  -80.5777    0.1   -0.1  281.0   47.5   959.6   27.7   53.7                    

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
   573     5    18  2017     9    10   120   206   493     0

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     1     1     0     0  5205  5504  6003    29   256  9063

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
     8     8     8     8   102    92    85     0    66 10095

   ALT    CT SPEED   DIR     W    SW    SU    SV  U'V'  U'W'  ETAM

   140   779   211   166    16    41     0   -12     1   116     5
   130   414   199   166    15    43     2   -11     3   109     5
   120   143   186   165    15    43     2   -11     1   101     5
   110   162   173   166    20    39     4   -10     0    94     5
   100   171   162   163    28    31     2   -11     0    87     5
    90   181   148   165    32    28     1    -8     3    80     4
    80   195   137   171    32    27     1   -15     1    73     4
    70   227   132   170    25    28     9    -1    11    65     5
    60   235   148   184    23    27     8    -4    13    62     3
    50   221   132   190    21    27    14    18    22    70     3
    40   180   126   190    16    29    10    21    27    56    15
    30   124   103   184    15    31    12    16    22    58    10
    20    93    57   168    10    33     6    -1     5    28     6
    10   100    46   154     0    32     3    -8     5    21 -9999
$

   GPS LAT  GPS LONG   ROLL  PITCH AZIMUT   T IN  PmBARS  T OUT    RH%
   37.1969  -80.5777    0.1   -0.2  280.8   47.6   959.6   27.2   55.7                    

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
   573     5    18  2017     9    20   143   211   562     0

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     1     1     0     0  6109  5303  5401    29   256  9063

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
     8     8     8     8    93   103    95     0    56 10091

   ALT    CT SPEED   DIR     W    SW    SU    SV  U'V'  U'W'  ETAM

   140    94   214   198    -5    31     2    41     2   102 -9999
   130   143   209   200    -8    29     1    39     4    97    21
   120   208   196   197   -10    29     1    43     3    93    20
   110   281   217   202   -10    35     1    47     2    89    18
   100   288   188   196   -14    36     0    39     5    84    19
    90   290   139   187   -16    37     3    56     3    93    21
    80   299    96   182   -18    38     4    21     5    75    23
    70   364    86   175   -15    39     9     9    15    46    21
    60   519   105   159   -14    39     7     3    15    40    26
    50   673    90   147   -13    40     6   -13    13    51    31
    40   713   102   140    -9    45     8   -20    16    34    22
    30   554   118   135    -6    48    12   -31    15    48   143
    20   415   126   129     0    49    10   -38     8    35   227
    10   356   206   138    11    48     2   -55     6    81 -9999
$

   GPS LAT  GPS LONG   ROLL  PITCH AZIMUT   T IN  PmBARS  T OUT    RH%
   37.1969  -80.5777    0.1   -0.1  281.1   47.9   959.5   28.2   55.9                    

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
   573     5    18  2017     9    30   193   399   992     0

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     1     1     0     0  5503  5204  5101    29   256  9063

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
     8     8     8     8    92   104    96     0    55 10095

   ALT    CT SPEED   DIR     W    SW    SU    SV  U'V'  U'W'  ETAM

   140   195   189   134     2    27     3   -49     2    76    12
   130   245   187   133     1    30     1   -52     0    74    13
   120   291   178   134     0    31     1   -55     3    71    14
   110   326   184   136     0    30     1   -58     3    69    15
   100   398   174   147     9    37     6   -52    10    66    16
    90   453   174   159    14    42     7   -51    12    72    16
    80   490   183   163    15    46     4   -22    16    78    15
    70   519   195   153    16    49    12    -9    17    86    18
    60   581   188   156    17    53    14   -31    20    89    52
    50   628   195   143    20    56    16   -22    22    86    82
    40   595   184   145    26    52    18   -55    35    79    62
    30   487   181   154    25    49     9   -27    25    76    61
    20   381   204   157    21    50    11   -27     8    95    62
    10   296   195   160    14    56     2   -19     6    91 -9999
$

   GPS LAT  GPS LONG   ROLL  PITCH AZIMUT   T IN  PmBARS  T OUT    RH%
   37.1969  -80.5777    0.1   -0.1  281.0   48.1   959.5   28.8   55.4                    

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
   573     5    18  2017     9    40   334   573  1638     0

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     1     1     1     0  5204  5304  5201    29   256  9063

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
     8     8     8     8   104    95    96     0    56 10100

   ALT    CT SPEED   DIR     W    SW    SU    SV  U'V'  U'W'  ETAM

   140   496   118   175   -19    29     4    50     3    65    19
   130   462    97   185   -16    34     2    13     7    40    21
   120   432   110   184   -10    38     4     1     7    60    20
   110   434    90   172    -2    41     6     9     9    43    13
   100   447    81   181     6    45    11    11    14    52    14
    90   438    81   181    11    51     9    -4    19    41    13
    80   420    91   163    12    57    14    12    21    35    28
    70   456    93   154    11    57    21    -5    27    43   142
    60   466    96   134     6    56    27   -14    37    44   271
    50   490    89   131    -1    52    27   -30    35    35   309
    40   573    69   117    -7    43    24   -27    41    30    37
    30   472    50   104   -10    39    18   -27    16     8 -9999
    20   363    54   110   -16    40     6    -5    10    12 -9999
    10   285   201    89   -27    46     4   -95    11    11 -9999
$
